Date,Time,Energy
06/09/2024,4:30PM,65.421kWh
06/09/2024,4:25PM,64.875kWh
06/09/2024,4:20PM,64.338kWh
06/09/2024,4:15PM,63.788kWh
06/09/2024,4:10PM,63.217kWh
06/09/2024,4:05PM,62.642kWh
06/09/2024,4:00PM,62.038kWh
06/09/2024,3:55PM,61.443kWh
06/09/2024,3:50PM,60.883kWh
06/09/2024,3:45PM,60.292kWh
06/09/2024,3:40PM,59.906kWh
06/09/2024,3:35PM,59.429kWh
06/09/2024,3:30PM,58.793kWh
06/09/2024,3:25PM,58.299kWh
06/09/2024,3:20PM,57.814kWh
06/09/2024,3:15PM,57.123kWh
06/09/2024,3:10PM,56.421kWh
06/09/2024,3:05PM,55.742kWh
06/09/2024,3:00PM,55.062kWh
06/09/2024,2:55PM,54.378kWh
06/09/2024,2:50PM,53.687kWh
06/09/2024,2:45PM,52.991kWh
06/09/2024,2:40PM,52.293kWh
06/09/2024,2:35PM,51.563kWh
06/09/2024,2:30PM,50.836kWh
06/09/2024,2:25PM,50.101kWh
06/09/2024,2:20PM,49.382kWh
06/09/2024,2:15PM,48.640kWh
06/09/2024,2:10PM,47.893kWh
06/09/2024,2:05PM,47.114kWh
06/09/2024,2:00PM,46.363kWh
06/09/2024,1:55PM,45.599kWh
06/09/2024,1:50PM,44.846kWh
06/09/2024,1:45PM,44.061kWh
06/09/2024,1:40PM,43.266kWh
06/09/2024,1:35PM,42.463kWh
06/09/2024,1:30PM,41.662kWh
06/09/2024,1:25PM,40.872kWh
06/09/2024,1:20PM,40.068kWh
06/09/2024,1:15PM,39.260kWh
06/09/2024,1:10PM,38.466kWh
06/09/2024,1:05PM,37.672kWh
06/09/2024,1:00PM,36.870kWh
06/09/2024,12:55PM,36.052kWh
06/09/2024,12:50PM,35.242kWh
06/09/2024,12:45PM,34.445kWh
06/09/2024,12:40PM,33.629kWh
06/09/2024,12:35PM,32.830kWh
06/09/2024,12:30PM,32.022kWh
06/09/2024,12:25PM,31.212kWh
06/09/2024,12:20PM,30.402kWh
06/09/2024,12:15PM,29.595kWh
06/09/2024,12:10PM,28.796kWh
06/09/2024,12:05PM,27.994kWh
06/09/2024,12:00PM,27.209kWh
06/09/2024,11:55AM,26.419kWh
06/09/2024,11:50AM,25.630kWh
06/09/2024,11:45AM,24.854kWh
06/09/2024,11:40AM,24.075kWh
06/09/2024,11:35AM,23.312kWh
06/09/2024,11:30AM,22.567kWh
06/09/2024,11:25AM,21.820kWh
06/09/2024,11:20AM,21.079kWh
06/09/2024,11:15AM,20.331kWh
06/09/2024,11:10AM,19.607kWh
06/09/2024,11:05AM,18.888kWh
06/09/2024,11:00AM,18.175kWh
06/09/2024,10:55AM,17.470kWh
06/09/2024,10:50AM,16.773kWh
06/09/2024,10:45AM,16.088kWh
06/09/2024,10:40AM,15.417kWh
06/09/2024,10:35AM,14.748kWh
06/09/2024,10:30AM,14.085kWh
06/09/2024,10:25AM,13.432kWh
06/09/2024,10:20AM,12.797kWh
06/09/2024,10:15AM,12.157kWh
06/09/2024,10:10AM,11.536kWh
06/09/2024,10:05AM,10.927kWh
06/09/2024,10:00AM,10.327kWh
06/09/2024,9:55AM,9.744kWh
06/09/2024,9:50AM,9.168kWh
06/09/2024,9:45AM,8.606kWh
06/09/2024,9:40AM,8.061kWh
06/09/2024,9:35AM,7.528kWh
06/09/2024,9:30AM,7.008kWh
06/09/2024,9:25AM,6.511kWh
06/09/2024,9:20AM,6.031kWh
06/09/2024,9:15AM,5.563kWh
06/09/2024,9:10AM,5.122kWh
06/09/2024,9:05AM,4.705kWh
06/09/2024,9:00AM,4.298kWh
06/09/2024,8:55AM,3.903kWh
06/09/2024,8:50AM,3.528kWh
06/09/2024,8:45AM,3.170kWh
06/09/2024,8:40AM,2.833kWh
06/09/2024,8:35AM,2.509kWh
06/09/2024,8:30AM,2.208kWh
06/09/2024,8:25AM,1.926kWh
06/09/2024,8:20AM,1.665kWh
06/09/2024,8:15AM,1.427kWh
06/09/2024,8:10AM,1.205kWh
06/09/2024,8:05AM,0.998kWh
06/09/2024,8:00AM,0.815kWh
06/09/2024,7:55AM,0.656kWh
06/09/2024,7:50AM,0.511kWh
06/09/2024,7:45AM,0.384kWh
06/09/2024,7:40AM,0.323kWh
06/09/2024,7:35AM,0.323kWh
06/09/2024,7:30AM,0.286kWh
06/09/2024,7:25AM,0.211kWh
06/09/2024,7:20AM,0.150kWh
06/09/2024,7:15AM,0.102kWh
06/09/2024,7:10AM,0.063kWh
06/09/2024,7:05AM,0.035kWh
06/09/2024,7:00AM,0.016kWh
06/09/2024,6:55AM,0.007kWh
06/09/2024,6:50AM,0.002kWh
06/09/2024,6:45AM,0.000kWh
06/09/2024,6:40AM,0.000kWh
06/09/2024,6:35AM,0.000kWh
06/09/2024,6:30AM,0.000kWh
06/09/2024,6:25AM,0.000kWh
06/09/2024,6:20AM,0.000kWh
06/09/2024,6:15AM,0.000kWh
06/09/2024,6:10AM,0.000kWh
06/09/2024,6:05AM,0.000kWh
06/09/2024,6:00AM,0.000kWh
06/09/2024,5:55AM,0.000kWh
06/09/2024,5:50AM,0.000kWh
06/09/2024,5:45AM,0.000kWh
06/09/2024,5:40AM,0.000kWh
06/09/2024,5:35AM,0.000kWh
06/09/2024,5:30AM,0.000kWh
06/09/2024,5:25AM,0.000kWh
06/09/2024,5:20AM,0.000kWh
06/09/2024,5:15AM,0.000kWh
06/09/2024,5:10AM,0.000kWh
06/09/2024,5:05AM,0.000kWh
06/09/2024,5:00AM,0.000kWh
06/09/2024,4:55AM,0.000kWh
06/09/2024,4:50AM,0.000kWh
06/09/2024,4:45AM,0.000kWh
06/09/2024,4:40AM,0.000kWh
06/09/2024,4:35AM,0.000kWh
06/09/2024,4:30AM,0.000kWh
06/09/2024,4:25AM,0.000kWh
06/09/2024,4:20AM,0.000kWh
06/09/2024,4:15AM,0.000kWh
06/09/2024,4:10AM,0.000kWh
06/09/2024,4:05AM,0.000kWh
06/09/2024,4:00AM,0.000kWh
06/09/2024,3:55AM,0.000kWh
06/09/2024,3:50AM,0.000kWh
06/09/2024,3:45AM,0.000kWh
06/09/2024,3:40AM,0.000kWh
06/09/2024,3:35AM,0.000kWh
06/09/2024,3:30AM,0.000kWh
06/09/2024,3:25AM,0.000kWh
06/09/2024,3:20AM,0.000kWh
06/09/2024,3:15AM,0.000kWh
06/09/2024,3:10AM,0.000kWh
06/09/2024,3:05AM,0.000kWh
06/09/2024,3:00AM,0.000kWh
06/09/2024,2:55AM,0.000kWh
06/09/2024,2:50AM,0.000kWh
06/09/2024,2:45AM,0.000kWh
06/09/2024,2:40AM,0.000kWh
06/09/2024,2:35AM,0.000kWh
06/09/2024,2:30AM,0.000kWh
06/09/2024,2:25AM,0.000kWh
06/09/2024,2:20AM,0.000kWh
06/09/2024,2:15AM,0.000kWh
06/09/2024,2:10AM,0.000kWh
06/09/2024,2:05AM,0.000kWh
06/09/2024,2:00AM,0.000kWh
06/09/2024,1:55AM,0.000kWh
06/09/2024,1:50AM,0.000kWh
06/09/2024,1:45AM,0.000kWh
06/09/2024,1:40AM,0.000kWh
06/09/2024,1:35AM,0.000kWh
06/09/2024,1:30AM,0.000kWh
06/09/2024,1:25AM,0.000kWh
06/09/2024,1:20AM,0.000kWh
06/09/2024,1:15AM,0.000kWh
06/09/2024,1:10AM,0.000kWh
06/09/2024,1:05AM,0.000kWh
06/09/2024,1:00AM,0.000kWh
06/09/2024,12:55AM,0.000kWh
06/09/2024,12:50AM,0.000kWh
06/09/2024,12:45AM,0.000kWh
06/09/2024,12:40AM,0.000kWh
06/09/2024,12:35AM,0.000kWh
06/09/2024,12:30AM,0.000kWh
06/09/2024,12:25AM,0.000kWh
06/09/2024,12:20AM,0.000kWh
06/09/2024,12:15AM,0.000kWh
06/09/2024,12:10AM,0.000kWh
06/09/2024,12:05AM,0.000kWh
06/09/2024,12:00AM,0.000kWh
05/09/2024,11:55PM,67.545kWh
05/09/2024,11:50PM,67.545kWh
05/09/2024,11:45PM,67.545kWh
05/09/2024,11:40PM,67.545kWh
05/09/2024,11:35PM,67.545kWh
05/09/2024,11:30PM,67.545kWh
05/09/2024,11:25PM,67.545kWh
05/09/2024,11:20PM,67.545kWh
05/09/2024,11:15PM,67.545kWh
05/09/2024,11:10PM,67.545kWh
05/09/2024,11:05PM,67.545kWh
05/09/2024,11:00PM,67.545kWh
05/09/2024,10:55PM,67.545kWh
05/09/2024,10:50PM,67.545kWh
05/09/2024,10:45PM,67.545kWh
05/09/2024,10:40PM,67.545kWh
05/09/2024,10:35PM,67.545kWh
05/09/2024,10:30PM,67.545kWh
05/09/2024,10:25PM,67.545kWh
05/09/2024,10:20PM,67.545kWh
05/09/2024,10:15PM,67.545kWh
05/09/2024,10:10PM,67.545kWh
05/09/2024,10:05PM,67.545kWh
05/09/2024,10:00PM,67.545kWh
05/09/2024,9:55PM,67.545kWh
05/09/2024,9:50PM,67.545kWh
05/09/2024,9:45PM,67.545kWh
05/09/2024,9:40PM,67.545kWh
05/09/2024,9:35PM,67.545kWh
05/09/2024,9:30PM,67.545kWh
05/09/2024,9:25PM,67.545kWh
05/09/2024,9:20PM,67.545kWh
05/09/2024,9:15PM,67.545kWh
05/09/2024,9:10PM,67.545kWh
05/09/2024,9:05PM,67.545kWh
05/09/2024,9:00PM,67.545kWh
05/09/2024,8:55PM,67.545kWh
05/09/2024,8:50PM,67.545kWh
05/09/2024,8:45PM,67.545kWh
05/09/2024,8:40PM,67.545kWh
05/09/2024,8:35PM,67.545kWh
05/09/2024,8:30PM,67.545kWh
05/09/2024,8:25PM,67.545kWh
05/09/2024,8:20PM,67.545kWh
05/09/2024,8:15PM,67.545kWh
05/09/2024,8:10PM,67.545kWh
05/09/2024,8:05PM,67.545kWh
05/09/2024,8:00PM,67.545kWh
05/09/2024,7:55PM,67.545kWh
05/09/2024,7:50PM,67.545kWh
05/09/2024,7:45PM,67.545kWh
05/09/2024,7:40PM,67.545kWh
05/09/2024,7:35PM,67.545kWh
05/09/2024,7:30PM,67.543kWh
05/09/2024,7:25PM,67.541kWh
05/09/2024,7:20PM,67.538kWh
05/09/2024,7:15PM,67.531kWh
05/09/2024,7:10PM,67.519kWh
05/09/2024,7:05PM,67.506kWh
05/09/2024,7:00PM,67.492kWh
05/09/2024,6:55PM,67.478kWh
05/09/2024,6:50PM,67.458kWh
05/09/2024,6:45PM,67.431kWh
05/09/2024,6:40PM,67.398kWh
05/09/2024,6:35PM,67.369kWh
05/09/2024,6:30PM,67.339kWh
05/09/2024,6:25PM,67.305kWh
05/09/2024,6:20PM,67.267kWh
05/09/2024,6:15PM,67.199kWh
05/09/2024,6:10PM,67.128kWh
05/09/2024,6:05PM,67.055kWh
05/09/2024,6:00PM,66.971kWh
05/09/2024,5:55PM,66.846kWh
05/09/2024,5:50PM,66.701kWh
05/09/2024,5:45PM,66.545kWh
05/09/2024,5:40PM,66.374kWh
05/09/2024,5:35PM,66.184kWh
05/09/2024,5:30PM,65.974kWh
05/09/2024,5:25PM,65.750kWh
05/09/2024,5:20PM,65.493kWh
05/09/2024,5:15PM,65.206kWh
05/09/2024,5:10PM,64.927kWh
05/09/2024,5:05PM,64.587kWh
05/09/2024,5:00PM,64.243kWh
05/09/2024,4:55PM,63.880kWh
05/09/2024,4:50PM,63.482kWh
05/09/2024,4:45PM,63.049kWh
05/09/2024,4:40PM,62.583kWh
05/09/2024,4:35PM,62.213kWh
05/09/2024,4:30PM,61.705kWh
05/09/2024,4:25PM,61.381kWh
05/09/2024,4:20PM,61.048kWh
05/09/2024,4:15PM,60.728kWh
05/09/2024,4:10PM,60.249kWh
05/09/2024,4:05PM,59.731kWh
05/09/2024,4:00PM,59.365kWh
05/09/2024,3:55PM,58.820kWh
05/09/2024,3:50PM,58.234kWh
05/09/2024,3:45PM,57.654kWh
05/09/2024,3:40PM,57.011kWh
05/09/2024,3:35PM,56.293kWh
05/09/2024,3:30PM,55.537kWh
05/09/2024,3:25PM,54.923kWh
05/09/2024,3:20PM,54.584kWh
05/09/2024,3:15PM,54.395kWh
05/09/2024,3:10PM,54.123kWh
05/09/2024,3:05PM,53.708kWh
05/09/2024,3:00PM,53.278kWh
05/09/2024,2:55PM,52.952kWh
05/09/2024,2:50PM,52.585kWh
05/09/2024,2:45PM,52.186kWh
05/09/2024,2:40PM,51.863kWh
05/09/2024,2:35PM,51.524kWh
05/09/2024,2:30PM,51.079kWh
05/09/2024,2:25PM,50.667kWh
05/09/2024,2:20PM,50.177kWh
05/09/2024,2:15PM,49.577kWh
05/09/2024,2:10PM,48.971kWh
05/09/2024,2:05PM,48.322kWh
05/09/2024,2:00PM,47.759kWh
05/09/2024,1:55PM,47.150kWh
05/09/2024,1:50PM,46.382kWh
05/09/2024,1:45PM,45.575kWh
05/09/2024,1:40PM,44.771kWh
05/09/2024,1:35PM,44.079kWh
05/09/2024,1:30PM,43.307kWh
05/09/2024,1:25PM,42.832kWh
05/09/2024,1:20PM,42.258kWh
05/09/2024,1:15PM,41.403kWh
05/09/2024,1:10PM,40.540kWh
05/09/2024,1:05PM,39.661kWh
05/09/2024,1:00PM,38.770kWh
05/09/2024,12:55PM,37.923kWh
05/09/2024,12:50PM,37.071kWh
05/09/2024,12:45PM,36.238kWh
05/09/2024,12:40PM,35.398kWh
05/09/2024,12:35PM,34.571kWh
05/09/2024,12:30PM,33.737kWh
05/09/2024,12:25PM,32.907kWh
05/09/2024,12:20PM,32.085kWh
05/09/2024,12:15PM,31.273kWh
05/09/2024,12:10PM,30.461kWh
05/09/2024,12:05PM,29.640kWh
05/09/2024,12:00PM,28.825kWh
05/09/2024,11:55AM,28.006kWh
05/09/2024,11:50AM,27.190kWh
05/09/2024,11:45AM,26.377kWh
05/09/2024,11:40AM,25.570kWh
05/09/2024,11:35AM,24.764kWh
05/09/2024,11:30AM,23.950kWh
05/09/2024,11:25AM,23.134kWh
05/09/2024,11:20AM,22.333kWh
05/09/2024,11:15AM,21.527kWh
05/09/2024,11:10AM,20.728kWh
05/09/2024,11:05AM,19.947kWh
05/09/2024,11:00AM,19.169kWh
05/09/2024,10:55AM,18.415kWh
05/09/2024,10:50AM,17.666kWh
05/09/2024,10:45AM,16.941kWh
05/09/2024,10:40AM,16.239kWh
05/09/2024,10:35AM,15.540kWh
05/09/2024,10:30AM,14.846kWh
05/09/2024,10:25AM,14.154kWh
05/09/2024,10:20AM,13.488kWh
05/09/2024,10:15AM,12.852kWh
05/09/2024,10:10AM,12.246kWh
05/09/2024,10:05AM,11.608kWh
05/09/2024,10:00AM,10.975kWh
05/09/2024,9:55AM,10.368kWh
05/09/2024,9:50AM,9.766kWh
05/09/2024,9:45AM,9.177kWh
05/09/2024,9:40AM,8.604kWh
05/09/2024,9:35AM,8.043kWh
05/09/2024,9:30AM,7.521kWh
05/09/2024,9:25AM,6.991kWh
05/09/2024,9:20AM,6.493kWh
05/09/2024,9:15AM,6.008kWh
05/09/2024,9:10AM,5.578kWh
05/09/2024,9:05AM,5.149kWh
05/09/2024,9:00AM,4.680kWh
05/09/2024,8:55AM,4.227kWh
05/09/2024,8:50AM,3.806kWh
05/09/2024,8:45AM,3.424kWh
05/09/2024,8:40AM,3.078kWh
05/09/2024,8:35AM,2.787kWh
05/09/2024,8:30AM,2.519kWh
05/09/2024,8:25AM,2.244kWh
05/09/2024,8:20AM,2.021kWh
05/09/2024,8:15AM,1.761kWh
05/09/2024,8:10AM,1.513kWh
05/09/2024,8:05AM,1.285kWh
05/09/2024,8:00AM,1.111kWh
05/09/2024,7:55AM,0.954kWh
05/09/2024,7:50AM,0.835kWh
05/09/2024,7:45AM,0.734kWh
05/09/2024,7:40AM,0.638kWh
05/09/2024,7:35AM,0.535kWh
05/09/2024,7:30AM,0.429kWh
05/09/2024,7:25AM,0.328kWh
05/09/2024,7:20AM,0.231kWh
05/09/2024,7:15AM,0.156kWh
05/09/2024,7:10AM,0.097kWh
05/09/2024,7:05AM,0.059kWh
05/09/2024,7:00AM,0.029kWh
05/09/2024,6:55AM,0.014kWh
05/09/2024,6:50AM,0.005kWh
05/09/2024,6:45AM,0.001kWh
05/09/2024,6:40AM,0.000kWh
05/09/2024,6:35AM,0.000kWh
05/09/2024,6:30AM,0.000kWh
05/09/2024,6:25AM,0.000kWh
05/09/2024,6:20AM,0.000kWh
05/09/2024,6:15AM,0.000kWh
05/09/2024,6:10AM,0.000kWh
05/09/2024,6:05AM,0.000kWh
05/09/2024,6:00AM,0.000kWh
05/09/2024,5:55AM,0.000kWh
05/09/2024,5:50AM,0.000kWh
05/09/2024,5:45AM,0.000kWh
05/09/2024,5:40AM,0.000kWh
05/09/2024,5:35AM,0.000kWh
05/09/2024,5:30AM,0.000kWh
05/09/2024,5:25AM,0.000kWh
05/09/2024,5:20AM,0.000kWh
05/09/2024,5:15AM,0.000kWh
05/09/2024,5:10AM,0.000kWh
05/09/2024,5:05AM,0.000kWh
05/09/2024,5:00AM,0.000kWh
05/09/2024,4:55AM,0.000kWh
05/09/2024,4:50AM,0.000kWh
05/09/2024,4:45AM,0.000kWh
05/09/2024,4:40AM,0.000kWh
05/09/2024,4:35AM,0.000kWh
05/09/2024,4:30AM,0.000kWh
05/09/2024,4:25AM,0.000kWh
05/09/2024,4:20AM,0.000kWh
05/09/2024,4:15AM,0.000kWh
05/09/2024,4:10AM,0.000kWh
05/09/2024,4:05AM,0.000kWh
05/09/2024,4:00AM,0.000kWh
05/09/2024,3:55AM,0.000kWh
05/09/2024,3:50AM,0.000kWh
05/09/2024,3:45AM,0.000kWh
05/09/2024,3:40AM,0.000kWh
05/09/2024,3:35AM,0.000kWh
05/09/2024,3:30AM,0.000kWh
05/09/2024,3:25AM,0.000kWh
05/09/2024,3:20AM,0.000kWh
05/09/2024,3:15AM,0.000kWh
05/09/2024,3:10AM,0.000kWh
05/09/2024,3:05AM,0.000kWh
05/09/2024,3:00AM,0.000kWh
05/09/2024,2:55AM,0.000kWh
05/09/2024,2:50AM,0.000kWh
05/09/2024,2:45AM,0.000kWh
05/09/2024,2:40AM,0.000kWh
05/09/2024,2:35AM,0.000kWh
05/09/2024,2:30AM,0.000kWh
05/09/2024,2:25AM,0.000kWh
05/09/2024,2:20AM,0.000kWh
05/09/2024,2:15AM,0.000kWh
05/09/2024,2:10AM,0.000kWh
05/09/2024,2:05AM,0.000kWh
05/09/2024,2:00AM,0.000kWh
05/09/2024,1:55AM,0.000kWh
05/09/2024,1:50AM,0.000kWh
05/09/2024,1:45AM,0.000kWh
05/09/2024,1:40AM,0.000kWh
05/09/2024,1:35AM,0.000kWh
05/09/2024,1:30AM,0.000kWh
05/09/2024,1:25AM,0.000kWh
05/09/2024,1:20AM,0.000kWh
05/09/2024,1:15AM,0.000kWh
05/09/2024,1:10AM,0.000kWh
05/09/2024,1:05AM,0.000kWh
05/09/2024,1:00AM,0.000kWh
05/09/2024,12:55AM,0.000kWh
05/09/2024,12:50AM,0.000kWh
05/09/2024,12:45AM,0.000kWh
05/09/2024,12:40AM,0.000kWh
05/09/2024,12:35AM,0.000kWh
05/09/2024,12:30AM,0.000kWh
05/09/2024,12:25AM,0.000kWh
05/09/2024,12:20AM,0.000kWh
05/09/2024,12:15AM,0.000kWh
05/09/2024,12:10AM,0.000kWh
05/09/2024,12:05AM,0.000kWh
05/09/2024,12:00AM,0.000kWh
04/09/2024,11:55PM,73.724kWh
04/09/2024,11:50PM,73.724kWh
04/09/2024,11:45PM,73.724kWh
04/09/2024,11:40PM,73.724kWh
04/09/2024,11:35PM,73.724kWh
04/09/2024,11:30PM,73.724kWh
04/09/2024,11:25PM,73.724kWh
04/09/2024,11:20PM,73.724kWh
04/09/2024,11:15PM,73.724kWh
04/09/2024,11:10PM,73.724kWh
04/09/2024,11:05PM,73.724kWh
04/09/2024,11:00PM,73.724kWh
04/09/2024,10:55PM,73.724kWh
04/09/2024,10:50PM,73.724kWh
04/09/2024,10:45PM,73.724kWh
04/09/2024,10:40PM,73.724kWh
04/09/2024,10:35PM,73.724kWh
04/09/2024,10:30PM,73.724kWh
04/09/2024,10:25PM,73.724kWh
04/09/2024,10:20PM,73.724kWh
04/09/2024,10:15PM,73.724kWh
04/09/2024,10:10PM,73.724kWh
04/09/2024,10:05PM,73.724kWh
04/09/2024,10:00PM,73.724kWh
04/09/2024,9:55PM,73.724kWh
04/09/2024,9:50PM,73.724kWh
04/09/2024,9:45PM,73.724kWh
04/09/2024,9:40PM,73.724kWh
04/09/2024,9:35PM,73.724kWh
04/09/2024,9:30PM,73.724kWh
04/09/2024,9:25PM,73.724kWh
04/09/2024,9:20PM,73.724kWh
04/09/2024,9:15PM,73.724kWh
04/09/2024,9:10PM,73.724kWh
04/09/2024,9:05PM,73.724kWh
04/09/2024,9:00PM,73.724kWh
04/09/2024,8:55PM,73.724kWh
04/09/2024,8:50PM,73.724kWh
04/09/2024,8:45PM,73.724kWh
04/09/2024,8:40PM,73.724kWh
04/09/2024,8:35PM,73.724kWh
04/09/2024,8:30PM,73.724kWh
04/09/2024,8:25PM,73.724kWh
04/09/2024,8:20PM,73.724kWh
04/09/2024,8:15PM,73.724kWh
04/09/2024,8:10PM,73.724kWh
04/09/2024,8:05PM,73.724kWh
04/09/2024,8:00PM,73.724kWh
04/09/2024,7:55PM,73.724kWh
04/09/2024,7:50PM,73.724kWh
04/09/2024,7:45PM,73.724kWh
04/09/2024,7:40PM,73.724kWh
04/09/2024,7:35PM,73.724kWh
04/09/2024,7:30PM,73.724kWh
04/09/2024,7:25PM,73.724kWh
04/09/2024,7:20PM,73.724kWh
04/09/2024,7:15PM,73.723kWh
04/09/2024,7:10PM,73.719kWh
04/09/2024,7:05PM,73.707kWh
04/09/2024,7:00PM,73.688kWh
04/09/2024,6:55PM,73.660kWh
04/09/2024,6:50PM,73.629kWh
04/09/2024,6:45PM,73.598kWh
04/09/2024,6:40PM,73.563kWh
04/09/2024,6:35PM,73.522kWh
04/09/2024,6:30PM,73.476kWh
04/09/2024,6:25PM,73.425kWh
04/09/2024,6:20PM,73.369kWh
04/09/2024,6:15PM,73.307kWh
04/09/2024,6:10PM,73.236kWh
04/09/2024,6:05PM,73.152kWh
04/09/2024,6:00PM,73.060kWh
04/09/2024,5:55PM,72.949kWh
04/09/2024,5:50PM,72.814kWh
04/09/2024,5:45PM,72.652kWh
04/09/2024,5:40PM,72.480kWh
04/09/2024,5:35PM,72.283kWh
04/09/2024,5:30PM,72.077kWh
04/09/2024,5:25PM,71.877kWh
04/09/2024,5:20PM,71.632kWh
04/09/2024,5:15PM,71.357kWh
04/09/2024,5:10PM,71.056kWh
04/09/2024,5:05PM,70.726kWh
04/09/2024,5:00PM,70.378kWh
04/09/2024,4:55PM,70.014kWh
04/09/2024,4:50PM,69.628kWh
04/09/2024,4:45PM,69.231kWh
04/09/2024,4:40PM,68.808kWh
04/09/2024,4:35PM,68.335kWh
04/09/2024,4:30PM,67.815kWh
04/09/2024,4:25PM,67.425kWh
04/09/2024,4:20PM,67.152kWh
04/09/2024,4:15PM,66.877kWh
04/09/2024,4:10PM,66.702kWh
04/09/2024,4:05PM,66.492kWh
04/09/2024,4:00PM,66.267kWh
04/09/2024,3:55PM,65.965kWh
04/09/2024,3:50PM,65.675kWh
04/09/2024,3:45PM,65.473kWh
04/09/2024,3:40PM,65.252kWh
04/09/2024,3:35PM,64.999kWh
04/09/2024,3:30PM,64.631kWh
04/09/2024,3:25PM,64.287kWh
04/09/2024,3:20PM,63.799kWh
04/09/2024,3:15PM,63.163kWh
04/09/2024,3:10PM,62.373kWh
04/09/2024,3:05PM,61.513kWh
04/09/2024,3:00PM,60.613kWh
04/09/2024,2:55PM,59.827kWh
04/09/2024,2:50PM,59.051kWh
04/09/2024,2:45PM,58.277kWh
04/09/2024,2:40PM,57.496kWh
04/09/2024,2:35PM,56.681kWh
04/09/2024,2:30PM,55.831kWh
04/09/2024,2:25PM,55.017kWh
04/09/2024,2:20PM,54.105kWh
04/09/2024,2:15PM,53.221kWh
04/09/2024,2:10PM,52.505kWh
04/09/2024,2:05PM,51.659kWh
04/09/2024,2:00PM,50.802kWh
04/09/2024,1:55PM,49.951kWh
04/09/2024,1:50PM,49.103kWh
04/09/2024,1:45PM,48.243kWh
04/09/2024,1:40PM,47.390kWh
04/09/2024,1:35PM,46.508kWh
04/09/2024,1:30PM,45.668kWh
04/09/2024,1:25PM,44.810kWh
04/09/2024,1:20PM,43.962kWh
04/09/2024,1:15PM,43.125kWh
04/09/2024,1:10PM,42.283kWh
04/09/2024,1:05PM,41.445kWh
04/09/2024,1:00PM,40.580kWh
04/09/2024,12:55PM,39.729kWh
04/09/2024,12:50PM,38.892kWh
04/09/2024,12:45PM,38.054kWh
04/09/2024,12:40PM,37.212kWh
04/09/2024,12:35PM,36.368kWh
04/09/2024,12:30PM,35.508kWh
04/09/2024,12:25PM,34.719kWh
04/09/2024,12:20PM,33.888kWh
04/09/2024,12:15PM,33.042kWh
04/09/2024,12:10PM,32.220kWh
04/09/2024,12:05PM,31.386kWh
04/09/2024,12:00PM,30.558kWh
04/09/2024,11:55AM,29.723kWh
04/09/2024,11:50AM,28.893kWh
04/09/2024,11:45AM,28.066kWh
04/09/2024,11:40AM,27.246kWh
04/09/2024,11:35AM,26.429kWh
04/09/2024,11:30AM,25.624kWh
04/09/2024,11:25AM,24.820kWh
04/09/2024,11:20AM,24.016kWh
04/09/2024,11:15AM,23.223kWh
04/09/2024,11:10AM,22.452kWh
04/09/2024,11:05AM,21.676kWh
04/09/2024,11:00AM,20.909kWh
04/09/2024,10:55AM,20.143kWh
04/09/2024,10:50AM,19.385kWh
04/09/2024,10:45AM,18.630kWh
04/09/2024,10:40AM,17.894kWh
04/09/2024,10:35AM,17.166kWh
04/09/2024,10:30AM,16.446kWh
04/09/2024,10:25AM,15.735kWh
04/09/2024,10:20AM,15.039kWh
04/09/2024,10:15AM,14.353kWh
04/09/2024,10:10AM,13.685kWh
04/09/2024,10:05AM,13.031kWh
04/09/2024,10:00AM,12.385kWh
04/09/2024,9:55AM,11.746kWh
04/09/2024,9:50AM,11.120kWh
04/09/2024,9:45AM,10.511kWh
04/09/2024,9:40AM,9.913kWh
04/09/2024,9:35AM,9.328kWh
04/09/2024,9:30AM,8.755kWh
04/09/2024,9:25AM,8.200kWh
04/09/2024,9:20AM,7.661kWh
04/09/2024,9:15AM,7.139kWh
04/09/2024,9:10AM,6.641kWh
04/09/2024,9:05AM,6.165kWh
04/09/2024,9:00AM,5.688kWh
04/09/2024,8:55AM,5.208kWh
04/09/2024,8:50AM,4.719kWh
04/09/2024,8:45AM,4.273kWh
04/09/2024,8:40AM,3.928kWh
04/09/2024,8:35AM,3.616kWh
04/09/2024,8:30AM,3.241kWh
04/09/2024,8:25AM,2.882kWh
04/09/2024,8:20AM,2.499kWh
04/09/2024,8:15AM,2.163kWh
04/09/2024,8:10AM,1.881kWh
04/09/2024,8:05AM,1.608kWh
04/09/2024,8:00AM,1.367kWh
04/09/2024,7:55AM,1.156kWh
04/09/2024,7:50AM,0.974kWh
04/09/2024,7:45AM,0.805kWh
04/09/2024,7:40AM,0.659kWh
04/09/2024,7:35AM,0.533kWh
04/09/2024,7:30AM,0.421kWh
04/09/2024,7:25AM,0.328kWh
04/09/2024,7:20AM,0.239kWh
04/09/2024,7:15AM,0.167kWh
04/09/2024,7:10AM,0.104kWh
04/09/2024,7:05AM,0.056kWh
04/09/2024,7:00AM,0.027kWh
04/09/2024,6:55AM,0.009kWh
04/09/2024,6:50AM,0.002kWh
04/09/2024,6:45AM,0.000kWh
04/09/2024,6:40AM,0.000kWh
04/09/2024,6:35AM,0.000kWh
04/09/2024,6:30AM,0.000kWh
04/09/2024,6:25AM,0.000kWh
04/09/2024,6:20AM,0.000kWh
